	category	word1	word2	word3	word_ans	word_pred	cos
817	capital-world	Ashgabat	Turkmenistan	Helsinki	Finland	Finland	0.6334002017974854
818	capital-world	Asmara	Eritrea	Astana	Kazakhstan	Denis_Menchov	0.5649966597557068
819	capital-world	Asmara	Eritrea	Athens	Greece	Greece	0.620585024356842
820	capital-world	Asmara	Eritrea	Baghdad	Iraq	Iraq	0.719923734664917
821	capital-world	Asmara	Eritrea	Baku	Azerbaijan	Azerbaijan	0.8235167860984802
822	capital-world	Asmara	Eritrea	Bamako	Mali	Burkina_Faso	0.6264256238937378
823	capital-world	Asmara	Eritrea	Bangkok	Thailand	Thailand	0.7588876485824585
824	capital-world	Asmara	Eritrea	Banjul	Gambia	Gambia	0.7126376628875732
825	capital-world	Asmara	Eritrea	Beijing	China	China	0.7733661532402039
826	capital-world	Asmara	Eritrea	Beirut	Lebanon	Lebanon	0.718054473400116
827	capital-world	Asmara	Eritrea	Belgrade	Serbia	Serbia	0.7267685532569885
828	capital-world	Asmara	Eritrea	Belmopan	Belize	Belize	0.640195369720459
829	capital-world	Asmara	Eritrea	Berlin	Germany	Germany	0.6455474495887756
830	capital-world	Asmara	Eritrea	Bern	Switzerland	coach_Bobby_Curlings	0.48293066024780273
831	capital-world	Asmara	Eritrea	Bishkek	Kyrgyzstan	Kyrgyzstan	0.7756722569465637
832	capital-world	Asmara	Eritrea	Bratislava	Slovakia	Slovakia	0.670974612236023
833	capital-world	Asmara	Eritrea	Brussels	Belgium	EU	0.6810930371284485
834	capital-world	Asmara	Eritrea	Bucharest	Romania	Romania	0.77550208568573
835	capital-world	Asmara	Eritrea	Budapest	Hungary	Hungary	0.7446398138999939
836	capital-world	Asmara	Eritrea	Bujumbura	Burundi	Burundi	0.7157300114631653
837	capital-world	Asmara	Eritrea	Cairo	Egypt	Egypt	0.7461878657341003
838	capital-world	Asmara	Eritrea	Canberra	Australia	Australia	0.67852783203125
839	capital-world	Asmara	Eritrea	Caracas	Venezuela	Venezuela	0.7388149499893188
840	capital-world	Asmara	Eritrea	Chisinau	Moldova	Moldova	0.7088766098022461
841	capital-world	Asmara	Eritrea	Conakry	Guinea	Ivory_Coast	0.6261104941368103
842	capital-world	Asmara	Eritrea	Copenhagen	Denmark	Copenhagen_Denmark	0.5716975927352905
843	capital-world	Asmara	Eritrea	Dakar	Senegal	Dakar_Rally	0.6428561806678772
844	capital-world	Asmara	Eritrea	Damascus	Syria	Syria	0.7880406975746155
845	capital-world	Asmara	Eritrea	Dhaka	Bangladesh	Bangladesh	0.7701489925384521
846	capital-world	Asmara	Eritrea	Doha	Qatar	Qatar	0.575066328048706
847	capital-world	Asmara	Eritrea	Dublin	Ireland	Ireland	0.7330546975135803
848	capital-world	Asmara	Eritrea	Dushanbe	Tajikistan	Tajikistan	0.7493143081665039
849	capital-world	Asmara	Eritrea	Funafuti	Tuvalu	Kiribati	0.5500000715255737
850	capital-world	Asmara	Eritrea	Gaborone	Botswana	Botswana	0.7202775478363037
851	capital-world	Asmara	Eritrea	Georgetown	Guyana	Villanova	0.5216415524482727
852	capital-world	Asmara	Eritrea	Hanoi	Vietnam	Viet_Nam	0.7200655937194824
853	capital-world	Asmara	Eritrea	Harare	Zimbabwe	Zimbabwe	0.7871726751327515
854	capital-world	Asmara	Eritrea	Havana	Cuba	Cuba	0.7660331130027771
855	capital-world	Asmara	Eritrea	Helsinki	Finland	Finland	0.6655468940734863
856	capital-world	Asmara	Eritrea	Islamabad	Pakistan	Pakistan	0.7913888692855835
857	capital-world	Astana	Kazakhstan	Athens	Greece	Greece	0.5335784554481506
858	capital-world	Astana	Kazakhstan	Baghdad	Iraq	Iraqi	0.5797512531280518
859	capital-world	Astana	Kazakhstan	Baku	Azerbaijan	Azerbaijan	0.787423849105835
860	capital-world	Astana	Kazakhstan	Bamako	Mali	Burkina_Faso	0.5892081260681152
861	capital-world	Astana	Kazakhstan	Bangkok	Thailand	Thailand	0.7055304050445557
862	capital-world	Astana	Kazakhstan	Banjul	Gambia	Gambia	0.6368044018745422
863	capital-world	Astana	Kazakhstan	Beijing	China	China	0.7036317586898804
864	capital-world	Astana	Kazakhstan	Beirut	Lebanon	Lebanon	0.5634657144546509
865	capital-world	Astana	Kazakhstan	Belgrade	Serbia	Serbia	0.6822121739387512
866	capital-world	Astana	Kazakhstan	Belmopan	Belize	Belize	0.6008166074752808
867	capital-world	Astana	Kazakhstan	Berlin	Germany	Germany	0.564448893070221
868	capital-world	Astana	Kazakhstan	Bern	Switzerland	Brunswick	0.42400187253952026
869	capital-world	Astana	Kazakhstan	Bishkek	Kyrgyzstan	Kyrgyzstan	0.6806029677391052
870	capital-world	Astana	Kazakhstan	Bratislava	Slovakia	Slovakia	0.6250932216644287
871	capital-world	Astana	Kazakhstan	Brussels	Belgium	Romania	0.5567388534545898
872	capital-world	Astana	Kazakhstan	Bucharest	Romania	Romania	0.7140877842903137
873	capital-world	Astana	Kazakhstan	Budapest	Hungary	Hungary	0.6780632734298706
874	capital-world	Astana	Kazakhstan	Bujumbura	Burundi	Zambia	0.596340000629425
875	capital-world	Astana	Kazakhstan	Cairo	Egypt	Egypt	0.6541381478309631
876	capital-world	Astana	Kazakhstan	Canberra	Australia	Australia	0.5906996726989746
877	capital-world	Astana	Kazakhstan	Caracas	Venezuela	Venezuela	0.6523956656455994
878	capital-world	Astana	Kazakhstan	Chisinau	Moldova	Ukraine	0.668796956539154
879	capital-world	Astana	Kazakhstan	Conakry	Guinea	Burkina_Faso	0.5555599927902222
880	capital-world	Astana	Kazakhstan	Copenhagen	Denmark	Copenhagen_Denmark	0.5463652610778809
881	capital-world	Astana	Kazakhstan	Dakar	Senegal	Senegal	0.5649544596672058
882	capital-world	Astana	Kazakhstan	Damascus	Syria	Syria	0.648909866809845
883	capital-world	Astana	Kazakhstan	Dhaka	Bangladesh	Bangladesh	0.6883929967880249
884	capital-world	Astana	Kazakhstan	Doha	Qatar	Doha_Qatar	0.5532755851745605
885	capital-world	Astana	Kazakhstan	Dublin	Ireland	Ireland	0.6403666734695435
886	capital-world	Astana	Kazakhstan	Dushanbe	Tajikistan	Tajikistan	0.705909013748169
887	capital-world	Astana	Kazakhstan	Funafuti	Tuvalu	Kiribati	0.4684203565120697
888	capital-world	Astana	Kazakhstan	Gaborone	Botswana	Botswana	0.6839368939399719
889	capital-world	Astana	Kazakhstan	Georgetown	Guyana	Princeton	0.47322946786880493
890	capital-world	Astana	Kazakhstan	Hanoi	Vietnam	Viet_Nam	0.6500181555747986
891	capital-world	Astana	Kazakhstan	Harare	Zimbabwe	Zimbabwe	0.6682233810424805
892	capital-world	Astana	Kazakhstan	Havana	Cuba	Cuba	0.6524387001991272
893	capital-world	Astana	Kazakhstan	Helsinki	Finland	Finland	0.6161999106407166
894	capital-world	Astana	Kazakhstan	Islamabad	Pakistan	Pakistan	0.677269697189331
895	capital-world	Astana	Kazakhstan	Jakarta	Indonesia	Indonesia	0.6767693758010864
896	capital-world	Athens	Greece	Baghdad	Iraq	Iraqi	0.635187029838562
897	capital-world	Athens	Greece	Baku	Azerbaijan	Azerbaijan	0.7326826453208923
898	capital-world	Athens	Greece	Bamako	Mali	Burkina_Faso	0.5944460034370422
899	capital-world	Athens	Greece	Bangkok	Thailand	Thailand	0.7137669324874878
900	capital-world	Athens	Greece	Banjul	Gambia	Gambia	0.6327143311500549
901	capital-world	Athens	Greece	Beijing	China	China	0.7235778570175171
902	capital-world	Athens	Greece	Beirut	Lebanon	Lebanese	0.6160946488380432
903	capital-world	Athens	Greece	Belgrade	Serbia	Serbia	0.7122513651847839
904	capital-world	Athens	Greece	Belmopan	Belize	Belize	0.540388822555542
905	capital-world	Athens	Greece	Berlin	Germany	Germany	0.6734622716903687
906	capital-world	Athens	Greece	Bern	Switzerland	Switzerland	0.4919748306274414
907	capital-world	Athens	Greece	Bishkek	Kyrgyzstan	Kyrgyzstan	0.6602253913879395
908	capital-world	Athens	Greece	Bratislava	Slovakia	Slovakia	0.6226586699485779
909	capital-world	Athens	Greece	Brussels	Belgium	EU	0.6684962511062622
910	capital-world	Athens	Greece	Bucharest	Romania	Romania	0.7095593810081482
911	capital-world	Athens	Greece	Budapest	Hungary	Hungary	0.7440516352653503
912	capital-world	Athens	Greece	Bujumbura	Burundi	Burundi	0.649524986743927
913	capital-world	Athens	Greece	Cairo	Egypt	Egypt	0.7527808547019958
914	capital-world	Athens	Greece	Canberra	Australia	Australia	0.583732545375824
915	capital-world	Athens	Greece	Caracas	Venezuela	Venezuela	0.695863664150238
916	capital-world	Athens	Greece	Chisinau	Moldova	Moldova	0.646600067615509
917	capital-world	Athens	Greece	Conakry	Guinea	Guinea_Bissau	0.6024466156959534
918	capital-world	Athens	Greece	Copenhagen	Denmark	Copenhagen_Denmark	0.5518324375152588
919	capital-world	Athens	Greece	Dakar	Senegal	Mauritania	0.5851997137069702
920	capital-world	Athens	Greece	Damascus	Syria	Syria	0.75083327293396
921	capital-world	Athens	Greece	Dhaka	Bangladesh	Bangladesh	0.6812622547149658
922	capital-world	Athens	Greece	Doha	Qatar	WTO_Doha	0.5610008239746094
923	capital-world	Athens	Greece	Dublin	Ireland	Ireland	0.7463321685791016
924	capital-world	Athens	Greece	Dushanbe	Tajikistan	Tajikistan	0.6487239599227905
925	capital-world	Athens	Greece	Funafuti	Tuvalu	outlying_islands	0.47152936458587646
926	capital-world	Athens	Greece	Gaborone	Botswana	Botswana	0.6718490123748779
927	capital-world	Athens	Greece	Georgetown	Guyana	Villanova	0.5431659817695618
928	capital-world	Athens	Greece	Hanoi	Vietnam	Viet_Nam	0.6276341676712036
929	capital-world	Athens	Greece	Harare	Zimbabwe	Zimbabwe	0.6975060105323792
930	capital-world	Athens	Greece	Havana	Cuba	Cuba	0.6460990905761719
931	capital-world	Athens	Greece	Helsinki	Finland	Finland	0.68999844789505
932	capital-world	Athens	Greece	Islamabad	Pakistan	Pakistan	0.7233326435089111
933	capital-world	Athens	Greece	Jakarta	Indonesia	Indonesia	0.7146178483963013
934	capital-world	Athens	Greece	Kabul	Afghanistan	Afghan	0.6160916090011597
935	capital-world	Baghdad	Iraq	Baku	Azerbaijan	Azerbaijan	0.750322163105011
936	capital-world	Baghdad	Iraq	Bamako	Mali	Senegal	0.5555755496025085
937	capital-world	Baghdad	Iraq	Bangkok	Thailand	Thailand	0.6745355129241943
938	capital-world	Baghdad	Iraq	Banjul	Gambia	Gambia	0.6460318565368652
939	capital-world	Baghdad	Iraq	Beijing	China	China	0.6915649175643921
940	capital-world	Baghdad	Iraq	Beirut	Lebanon	Lebanon	0.7414786219596863
941	capital-world	Baghdad	Iraq	Belgrade	Serbia	Serbia	0.6765246391296387
942	capital-world	Baghdad	Iraq	Belmopan	Belize	Belize	0.5882230997085571
943	capital-world	Baghdad	Iraq	Berlin	Germany	Germany	0.6057409048080444
944	capital-world	Baghdad	Iraq	Bern	Switzerland	coach_Bobby_Curlings	0.4347156882286072
945	capital-world	Baghdad	Iraq	Bishkek	Kyrgyzstan	Kyrgyzstan	0.7093477249145508
946	capital-world	Baghdad	Iraq	Bratislava	Slovakia	Slovakia	0.5874164700508118
947	capital-world	Baghdad	Iraq	Brussels	Belgium	EU	0.6050641536712646
948	capital-world	Baghdad	Iraq	Bucharest	Romania	Romania	0.6730630397796631
949	capital-world	Baghdad	Iraq	Budapest	Hungary	Hungary	0.6551837921142578
950	capital-world	Baghdad	Iraq	Bujumbura	Burundi	Burundi	0.6942954063415527
951	capital-world	Baghdad	Iraq	Cairo	Egypt	Egypt	0.6848487854003906
952	capital-world	Baghdad	Iraq	Canberra	Australia	Mr_Rudd	0.6186109185218811
953	capital-world	Baghdad	Iraq	Caracas	Venezuela	Venezuela	0.7299131751060486
954	capital-world	Baghdad	Iraq	Chisinau	Moldova	Moldova	0.6842426657676697
955	capital-world	Baghdad	Iraq	Conakry	Guinea	Cote_d'_Ivoire	0.5897376537322998
956	capital-world	Baghdad	Iraq	Copenhagen	Denmark	Copenhagen_Climate	0.549510657787323
957	capital-world	Baghdad	Iraq	Dakar	Senegal	Dakar_Rally	0.6412132978439331
958	capital-world	Baghdad	Iraq	Damascus	Syria	Syria	0.7383496761322021
959	capital-world	Baghdad	Iraq	Dhaka	Bangladesh	Bangladesh	0.7022706866264343
960	capital-world	Baghdad	Iraq	Doha	Qatar	Doha_Qatar	0.5624710321426392
961	capital-world	Baghdad	Iraq	Dublin	Ireland	Ireland	0.6511650681495667
962	capital-world	Baghdad	Iraq	Dushanbe	Tajikistan	Tajikistan	0.6597980856895447
963	capital-world	Baghdad	Iraq	Funafuti	Tuvalu	Kiribati	0.5219409465789795
964	capital-world	Baghdad	Iraq	Gaborone	Botswana	Botswana	0.6598460674285889
965	capital-world	Baghdad	Iraq	Georgetown	Guyana	George_Mason	0.5070623755455017
966	capital-world	Baghdad	Iraq	Hanoi	Vietnam	Vietnam	0.7493551969528198
967	capital-world	Baghdad	Iraq	Harare	Zimbabwe	Zimbabwe	0.7361570000648499
968	capital-world	Baghdad	Iraq	Havana	Cuba	Cuba	0.7133255004882812
969	capital-world	Baghdad	Iraq	Helsinki	Finland	Finland	0.5972561836242676
970	capital-world	Baghdad	Iraq	Islamabad	Pakistan	Pakistan	0.7466936707496643
971	capital-world	Baghdad	Iraq	Jakarta	Indonesia	Indonesia	0.7003133296966553
972	capital-world	Baghdad	Iraq	Kabul	Afghanistan	Afghanistan	0.8359360098838806
973	capital-world	Baghdad	Iraq	Kampala	Uganda	Uganda	0.7140304446220398
974	capital-world	Baku	Azerbaijan	Bamako	Mali	Burkina_Faso	0.6768871545791626
975	capital-world	Baku	Azerbaijan	Bangkok	Thailand	Thailand	0.8269411325454712
976	capital-world	Baku	Azerbaijan	Banjul	Gambia	Gambia	0.7740330696105957
977	capital-world	Baku	Azerbaijan	Beijing	China	China	0.8169187307357788
978	capital-world	Baku	Azerbaijan	Beirut	Lebanon	Lebanon	0.7329118847846985
979	capital-world	Baku	Azerbaijan	Belgrade	Serbia	Serbia	0.8010223507881165
980	capital-world	Baku	Azerbaijan	Belmopan	Belize	Belize	0.6696704030036926
981	capital-world	Baku	Azerbaijan	Berlin	Germany	Germany	0.7147895693778992
982	capital-world	Baku	Azerbaijan	Bern	Switzerland	coach_Bobby_Curlings	0.5008503794670105
983	capital-world	Baku	Azerbaijan	Bishkek	Kyrgyzstan	Kyrgyzstan	0.813172459602356
984	capital-world	Baku	Azerbaijan	Bratislava	Slovakia	Slovakia	0.753101110458374
985	capital-world	Baku	Azerbaijan	Brussels	Belgium	EU	0.7406482696533203
986	capital-world	Baku	Azerbaijan	Bucharest	Romania	Romania	0.8176494836807251
987	capital-world	Baku	Azerbaijan	Budapest	Hungary	Hungary	0.8216081857681274
988	capital-world	Baku	Azerbaijan	Bujumbura	Burundi	Burundi	0.753231942653656
989	capital-world	Baku	Azerbaijan	Cairo	Egypt	Egypt	0.7852631211280823
990	capital-world	Baku	Azerbaijan	Canberra	Australia	Australia	0.714559018611908
991	capital-world	Baku	Azerbaijan	Caracas	Venezuela	Venezuela	0.820155143737793
992	capital-world	Baku	Azerbaijan	Chisinau	Moldova	Moldova	0.7868680357933044
993	capital-world	Baku	Azerbaijan	Conakry	Guinea	Guinea	0.6594423055648804
994	capital-world	Baku	Azerbaijan	Copenhagen	Denmark	Denmark	0.6292701959609985
995	capital-world	Baku	Azerbaijan	Dakar	Senegal	Dakar_Rally	0.6812784671783447
996	capital-world	Baku	Azerbaijan	Damascus	Syria	Syria	0.819193959236145
997	capital-world	Baku	Azerbaijan	Dhaka	Bangladesh	Bangladesh	0.8195915222167969
998	capital-world	Baku	Azerbaijan	Doha	Qatar	Qatar	0.6403133869171143
999	capital-world	Baku	Azerbaijan	Dublin	Ireland	Ireland	0.7876258492469788
1000	capital-world	Baku	Azerbaijan	Dushanbe	Tajikistan	Tajikistan	0.7973482608795166
1001	capital-world	Baku	Azerbaijan	Funafuti	Tuvalu	Kiribati	0.5357828140258789
1002	capital-world	Baku	Azerbaijan	Gaborone	Botswana	Botswana	0.780606210231781
1003	capital-world	Baku	Azerbaijan	Georgetown	Guyana	Villanova	0.5662493109703064
1004	capital-world	Baku	Azerbaijan	Hanoi	Vietnam	Viet_Nam	0.7811380624771118
1005	capital-world	Baku	Azerbaijan	Harare	Zimbabwe	Zimbabwe	0.8328301310539246
1006	capital-world	Baku	Azerbaijan	Havana	Cuba	Cuba	0.8121772408485413
1007	capital-world	Baku	Azerbaijan	Helsinki	Finland	Finland	0.7456778287887573
1008	capital-world	Baku	Azerbaijan	Islamabad	Pakistan	Pakistan	0.8205956816673279
1009	capital-world	Baku	Azerbaijan	Jakarta	Indonesia	Indonesia	0.8175044059753418
1010	capital-world	Baku	Azerbaijan	Kabul	Afghanistan	Afghan	0.7540680766105652
1011	capital-world	Baku	Azerbaijan	Kampala	Uganda	Uganda	0.8138799667358398
1012	capital-world	Baku	Azerbaijan	Kathmandu	Nepal	Nepal	0.8122286796569824
1013	capital-world	Bamako	Mali	Bangkok	Thailand	Thailand	0.6923564076423645
1014	capital-world	Bamako	Mali	Banjul	Gambia	Gambia	0.6230675578117371
1015	capital-world	Bamako	Mali	Beijing	China	China	0.6723542213439941
1016	capital-world	Bamako	Mali	Beirut	Lebanon	Lebanon	0.6211847066879272
1017	capital-world	Bamako	Mali	Belgrade	Serbia	Serbia	0.6425462365150452
1018	capital-world	Bamako	Mali	Belmopan	Belize	Belize	0.5568181872367859
1019	capital-world	Bamako	Mali	Berlin	Germany	Germany	0.5469287633895874
1020	capital-world	Bamako	Mali	Bern	Switzerland	Bern_NC	0.4794013202190399
1021	capital-world	Bamako	Mali	Bishkek	Kyrgyzstan	Kyrgyzstan	0.6491814851760864
1022	capital-world	Bamako	Mali	Bratislava	Slovakia	Slovakia	0.5998942255973816
1023	capital-world	Bamako	Mali	Brussels	Belgium	EU	0.56780606508255
1024	capital-world	Bamako	Mali	Bucharest	Romania	Romania	0.6672312021255493
1025	capital-world	Bamako	Mali	Budapest	Hungary	Hungary	0.6233990788459778
1026	capital-world	Bamako	Mali	Bujumbura	Burundi	Burundi	0.6386256814002991
1027	capital-world	Bamako	Mali	Cairo	Egypt	Egypt	0.646090567111969
1028	capital-world	Bamako	Mali	Canberra	Australia	Australia	0.6471280455589294
1029	capital-world	Bamako	Mali	Caracas	Venezuela	Venezuela	0.6188379526138306
1030	capital-world	Bamako	Mali	Chisinau	Moldova	Moldova	0.6625957489013672
1031	capital-world	Bamako	Mali	Conakry	Guinea	Guinea	0.590104877948761
1032	capital-world	Bamako	Mali	Copenhagen	Denmark	Copenhagen_Denmark	0.5421633124351501
1033	capital-world	Bamako	Mali	Dakar	Senegal	Senegal	0.5613967180252075
1034	capital-world	Bamako	Mali	Damascus	Syria	Syria	0.6358440518379211
1035	capital-world	Bamako	Mali	Dhaka	Bangladesh	Bangladesh	0.7061519622802734
1036	capital-world	Bamako	Mali	Doha	Qatar	Doha_Qatar	0.508899450302124
1037	capital-world	Bamako	Mali	Dublin	Ireland	Ireland	0.7001238465309143
1038	capital-world	Bamako	Mali	Dushanbe	Tajikistan	Tajikistan	0.6421257853507996
1039	capital-world	Bamako	Mali	Funafuti	Tuvalu	Kiribati	0.480413019657135
1040	capital-world	Bamako	Mali	Gaborone	Botswana	Botswana	0.6315460801124573
1041	capital-world	Bamako	Mali	Georgetown	Guyana	Villanova	0.5423392653465271
1042	capital-world	Bamako	Mali	Hanoi	Vietnam	Hai_Duong_province	0.5610979199409485
1043	capital-world	Bamako	Mali	Harare	Zimbabwe	Zimbabwe	0.6947899460792542
1044	capital-world	Bamako	Mali	Havana	Cuba	Cuba	0.6203429102897644
1045	capital-world	Bamako	Mali	Helsinki	Finland	Finland	0.590137243270874
1046	capital-world	Bamako	Mali	Islamabad	Pakistan	Pakistan	0.718819260597229
1047	capital-world	Bamako	Mali	Jakarta	Indonesia	Indonesia	0.6769251227378845
1048	capital-world	Bamako	Mali	Kabul	Afghanistan	Afghan	0.6073130965232849
1049	capital-world	Bamako	Mali	Kampala	Uganda	Uganda	0.7069064974784851
1050	capital-world	Bamako	Mali	Kathmandu	Nepal	Nepal	0.6959614753723145
1051	capital-world	Bamako	Mali	Khartoum	Sudan	Sudan	0.7277389168739319
1052	capital-world	Bangkok	Thailand	Banjul	Gambia	Gambia	0.7634740471839905
1053	capital-world	Bangkok	Thailand	Beijing	China	China	0.8263983726501465
1054	capital-world	Bangkok	Thailand	Beirut	Lebanon	Lebanon	0.7191493511199951
1055	capital-world	Bangkok	Thailand	Belgrade	Serbia	Serbia	0.7884805202484131
1056	capital-world	Bangkok	Thailand	Belmopan	Belize	Belize	0.6721457839012146
1057	capital-world	Bangkok	Thailand	Berlin	Germany	Germany	0.729519784450531
1058	capital-world	Bangkok	Thailand	Bern	Switzerland	Switzerland	0.5047769546508789
1059	capital-world	Bangkok	Thailand	Bishkek	Kyrgyzstan	Kyrgyzstan	0.7820155024528503
1060	capital-world	Bangkok	Thailand	Bratislava	Slovakia	Slovakia	0.7386742830276489
1061	capital-world	Bangkok	Thailand	Brussels	Belgium	EU	0.7171789407730103
1062	capital-world	Bangkok	Thailand	Bucharest	Romania	Romania	0.840668797492981
1063	capital-world	Bangkok	Thailand	Budapest	Hungary	Hungary	0.8311340808868408
1064	capital-world	Bangkok	Thailand	Bujumbura	Burundi	Burundi	0.7203810214996338
1065	capital-world	Bangkok	Thailand	Cairo	Egypt	Egypt	0.8118714094161987
1066	capital-world	Bangkok	Thailand	Canberra	Australia	Australia	0.7154911160469055
1067	capital-world	Bangkok	Thailand	Caracas	Venezuela	Venezuela	0.8294515013694763
1068	capital-world	Bangkok	Thailand	Chisinau	Moldova	Moldova	0.7537531852722168
1069	capital-world	Bangkok	Thailand	Conakry	Guinea	Burkina_Faso	0.6486281752586365
1070	capital-world	Bangkok	Thailand	Copenhagen	Denmark	Denmark	0.6415935158729553
1071	capital-world	Bangkok	Thailand	Dakar	Senegal	Senegal	0.6203553676605225
1072	capital-world	Bangkok	Thailand	Damascus	Syria	Syria	0.7856485843658447
1073	capital-world	Bangkok	Thailand	Dhaka	Bangladesh	Bangladesh	0.8182091116905212
1074	capital-world	Bangkok	Thailand	Doha	Qatar	Qatar	0.6392172574996948
1075	capital-world	Bangkok	Thailand	Dublin	Ireland	Ireland	0.764931321144104
1076	capital-world	Bangkok	Thailand	Dushanbe	Tajikistan	Tajikistan	0.7785488367080688
1077	capital-world	Bangkok	Thailand	Funafuti	Tuvalu	Kiribati	0.5070217847824097
1078	capital-world	Bangkok	Thailand	Gaborone	Botswana	Botswana	0.7510002851486206
1079	capital-world	Bangkok	Thailand	Georgetown	Guyana	Villanova	0.5158337354660034
1080	capital-world	Bangkok	Thailand	Hanoi	Vietnam	Viet_Nam	0.7700590491294861
1081	capital-world	Bangkok	Thailand	Harare	Zimbabwe	Zimbabwe	0.7768932580947876
1082	capital-world	Bangkok	Thailand	Havana	Cuba	Cuba	0.800740659236908
1083	capital-world	Bangkok	Thailand	Helsinki	Finland	Finland	0.7515274286270142
1084	capital-world	Bangkok	Thailand	Islamabad	Pakistan	Pakistan	0.7976753115653992
1085	capital-world	Bangkok	Thailand	Jakarta	Indonesia	Indonesia	0.8604268431663513
1086	capital-world	Bangkok	Thailand	Kabul	Afghanistan	Afghanistan	0.6666889190673828
1087	capital-world	Bangkok	Thailand	Kampala	Uganda	Uganda	0.8094038963317871
1088	capital-world	Bangkok	Thailand	Kathmandu	Nepal	Nepal	0.8120632767677307
1089	capital-world	Bangkok	Thailand	Khartoum	Sudan	Sudan	0.8144217729568481
1090	capital-world	Bangkok	Thailand	Kiev	Ukraine	Ukraine	0.8539685010910034
1091	capital-world	Banjul	Gambia	Beijing	China	China	0.7399875521659851
1092	capital-world	Banjul	Gambia	Beirut	Lebanon	Lebanon	0.6744693517684937
1093	capital-world	Banjul	Gambia	Belgrade	Serbia	Serbia	0.7358865141868591
1094	capital-world	Banjul	Gambia	Belmopan	Belize	Belize	0.676639974117279
1095	capital-world	Banjul	Gambia	Berlin	Germany	Germany	0.6712190508842468
1096	capital-world	Banjul	Gambia	Bern	Switzerland	Bern_NC	0.48068109154701233
1097	capital-world	Banjul	Gambia	Bishkek	Kyrgyzstan	Kyrgyzstan	0.7553853988647461
1098	capital-world	Banjul	Gambia	Bratislava	Slovakia	Slovakia	0.6768505573272705
1099	capital-world	Banjul	Gambia	Brussels	Belgium	EU	0.6847208142280579
1100	capital-world	Banjul	Gambia	Bucharest	Romania	Romania	0.755852222442627
1101	capital-world	Banjul	Gambia	Budapest	Hungary	Hungary	0.7321585416793823
1102	capital-world	Banjul	Gambia	Bujumbura	Burundi	Burundi	0.6838047504425049
1103	capital-world	Banjul	Gambia	Cairo	Egypt	Egypt	0.7212491631507874
1104	capital-world	Banjul	Gambia	Canberra	Australia	Australia	0.6979977488517761
1105	capital-world	Banjul	Gambia	Caracas	Venezuela	Venezuela	0.7455155849456787
1106	capital-world	Banjul	Gambia	Chisinau	Moldova	Moldova	0.7703099846839905
1107	capital-world	Banjul	Gambia	Conakry	Guinea	Burkina_Faso	0.6432117819786072
1108	capital-world	Banjul	Gambia	Copenhagen	Denmark	Denmark	0.6256276369094849
1109	capital-world	Banjul	Gambia	Dakar	Senegal	Senegal	0.6164298057556152
1110	capital-world	Banjul	Gambia	Damascus	Syria	Syria	0.7205542325973511
1111	capital-world	Banjul	Gambia	Dhaka	Bangladesh	Bangladesh	0.7720907330513
1112	capital-world	Banjul	Gambia	Doha	Qatar	Qatar	0.6084392070770264
1113	capital-world	Banjul	Gambia	Dublin	Ireland	Ireland	0.7437270879745483
1114	capital-world	Banjul	Gambia	Dushanbe	Tajikistan	Tajikistan	0.7547284364700317
1115	capital-world	Banjul	Gambia	Funafuti	Tuvalu	Kiribati	0.5322032570838928
1116	capital-world	Banjul	Gambia	Gaborone	Botswana	Botswana	0.7654567360877991
1117	capital-world	Banjul	Gambia	Georgetown	Guyana	Seton_Hall	0.5231558084487915
1118	capital-world	Banjul	Gambia	Hanoi	Vietnam	Viet_Nam	0.7537628412246704
1119	capital-world	Banjul	Gambia	Harare	Zimbabwe	Zimbabwe	0.7983843684196472
1120	capital-world	Banjul	Gambia	Havana	Cuba	Cuba	0.7359650731086731
1121	capital-world	Banjul	Gambia	Helsinki	Finland	Finland	0.6889212727546692
1122	capital-world	Banjul	Gambia	Islamabad	Pakistan	Pakistan	0.7577382326126099
1123	capital-world	Banjul	Gambia	Jakarta	Indonesia	Indonesia	0.7957648634910583
1124	capital-world	Banjul	Gambia	Kabul	Afghanistan	Afghan	0.6789502501487732
1125	capital-world	Banjul	Gambia	Kampala	Uganda	Uganda	0.7967391610145569
1126	capital-world	Banjul	Gambia	Kathmandu	Nepal	Nepal	0.7672913074493408
1127	capital-world	Banjul	Gambia	Khartoum	Sudan	Sudan	0.7613386511802673
1128	capital-world	Banjul	Gambia	Kiev	Ukraine	Ukraine	0.7891861200332642
1129	capital-world	Banjul	Gambia	Kigali	Rwanda	Rwanda	0.7467570900917053
1130	capital-world	Beijing	China	Beirut	Lebanon	Lebanon	0.6874434947967529
1131	capital-world	Beijing	China	Belgrade	Serbia	Serbia	0.730435848236084
1132	capital-world	Beijing	China	Belmopan	Belize	Belize	0.629796028137207
1133	capital-world	Beijing	China	Berlin	Germany	Germany	0.7232257723808289
1134	capital-world	Beijing	China	Bern	Switzerland	Bern_NC	0.4655816853046417
1135	capital-world	Beijing	China	Bishkek	Kyrgyzstan	Kyrgyzstan	0.7450796961784363
1136	capital-world	Beijing	China	Bratislava	Slovakia	Slovakia	0.6366384625434875
1137	capital-world	Beijing	China	Brussels	Belgium	EU	0.7314885854721069
1138	capital-world	Beijing	China	Bucharest	Romania	Romania	0.787540078163147
